廠商\政黨,中國國民黨,民主進步黨,時代力量,無黨及其他
超昱光電科技股份有限公司,0.0,0.0,0.0,0.0
超比食品企業有限公司,0.0,0.0,0.0,0.0
超特實業有限公司,2000.0,0.0,0.0,0.0
超盛膠業有限公司,0.0,0.0,0.0,0.0
超盟股份有限公司,0.0,0.0,0.0,0.0
超群廣告有限公司,0.0,0.0,0.0,0.0
超翊有限公司,0.0,0.0,0.0,0.0
超越精工有限公司,0.0,0.0,0.0,0.0
超迅科技股份有限公司,0.0,0.0,0.0,0.0
越洋國際有限公司,0.0,0.0,0.0,0.0
越聖儀器廠(股)有限公司,0.0,0.0,0.0,0.0
越薪機械有限公司,0.0,0.0,0.0,0.0
趙沛明建築師事務所,0.0,0.0,0.0,0.0
路健實業股份有限公司,0.0,0.0,0.0,0.0
路慶企業股份有限公司,0.0,0.0,0.0,0.0
路盛實業股份有限公司,0.0,0.0,0.0,0.0
路竹新益工廠股份有限公司,0.0,500000.0,0.0,0.0
躍欣興業有限公司,0.0,0.0,0.0,0.0
車威視科技股份有限公司,200000.0,0.0,0.0,0.0
車子路加油站(股),0.0,0.0,0.0,0.0
車子路加油站股份有限公司,0.0,12000.0,0.0,0.0
車王電子股份有限公司,250000.0,500000.0,0.0,0.0
車美仕股份有限公司,0.0,0.0,0.0,0.0
車輪霸企業有限公司,0.0,0.0,0.0,0.0
軍湛房屋有限公司,0.0,0.0,0.0,0.0
軍陽股份有限公司,0.0,300000.0,0.0,0.0
軒圓有限公司,0.0,0.0,0.0,0.0
軒宏通運（股）公司,0.0,0.0,0.0,0.0
軒成食品有限公司,0.0,0.0,0.0,0.0
軒暘國際股份有限公司,0.0,36000.0,0.0,0.0
軒泰食品有限公司,0.0,0.0,0.0,0.0
軫盛工業有限公司,0.0,10000.0,0.0,0.0
輔懋實業有限公司,50000.0,0.0,0.0,0.0
輝奇股份有限公司,0.0,0.0,0.0,0.0
輝寶建設有限公司,0.0,50000.0,0.0,0.0
輝山建材有限公司,0.0,0.0,0.0,0.0
輝昌金屬有限公司,0.0,0.0,0.0,0.0
輝柏股份有限公司,0.0,0.0,0.0,0.0
輝興汽車貨運有限公司,0.0,0.0,0.0,0.0
輝達加油站,0.0,0.0,0.0,0.0
輝達國際股份有限公司,0.0,0.0,0.0,0.0
輝陽企業股份有限公司,0.0,0.0,0.0,0.0
轂豐加油站有限公司,0.0,0.0,0.0,0.0
轅碩環保股份有限公司,0.0,0.0,0.0,0.0
辛威生技股份有限公司,0.0,35000.0,0.0,0.0
辛格承機械股份有限公司,0.0,0.0,0.0,0.0
辛鋒機械有限公司,0.0,50000.0,0.0,0.0
辰得事業股份有限公司,100000.0,100000.0,0.0,0.0
辰揮企業有限公司,100000.0,0.0,0.0,0.0
辰旺股份有限公司,0.0,0.0,0.0,0.0
辰榮金屬材料股份有限公司,0.0,0.0,0.0,0.0
辰浩建設有限公司,0.0,0.0,0.0,0.0
辰豐建設開發有限公司,0.0,50000.0,0.0,0.0
辰霖醫院管理顧問有限公司,0.0,0.0,0.0,0.0
辰鴻加油站(股)公司,0.0,0.0,0.0,0.0
辰鴻加油站股份有限公司,100000.0,0.0,0.0,0.0
辰鼎企業有限公司,0.0,0.0,0.0,0.0
農泉企業社,0.0,0.0,0.0,0.0
迅捷投資股份有限公司,1000000.0,1000000.0,0.0,0.0
迅毅國際有限公司,0.0,0.0,0.0,0.0
迎盛股份有限公司,0.0,0.0,0.0,0.0
迎輝科技股份有限公司,0.0,0.0,0.0,0.0
近藤食品股份有限公司,0.0,0.0,0.0,0.0
迦南地食品工業有限公司,0.0,0.0,0.0,0.0
迪卡爾綜合設計開發股份有限公司,0.0,0.0,0.0,0.0
迪可股份有限公司,0.0,0.0,0.0,0.0
迪士美科技有限公司,0.0,0.0,0.0,0.0
迪弘生物科技股份有限公司,0.0,100000.0,0.0,0.0
迪斯尼開發股份有限公司,0.0,0.0,0.0,0.0
迪暘有限公司,20000.0,0.0,0.0,0.0
迪泰蔘藥有限公司,0.0,0.0,0.0,0.0
迪豪實業有限公司,50000.0,0.0,0.0,0.0
追夢舞蹈短期補習班,0.0,0.0,0.0,0.0
通億汽車實業有限公司,0.0,0.0,0.0,0.0
通勁有限公司,0.0,0.0,0.0,0.0
通展科技工程有限公司,0.0,0.0,0.0,0.0
通建精密工業股份有限公司,0.0,0.0,0.0,0.0
通源西藥房,0.0,0.0,0.0,0.0
通用不鏽鋼有限公司,0.0,0.0,0.0,0.0
通用化工廠股份有限公司,0.0,0.0,0.0,0.0
通田企業股份有限公司,0.0,0.0,0.0,0.0
通盈通運股份有限公司,200000.0,0.0,0.0,0.0
通裕煤氣有限公司,0.0,0.0,0.0,0.0
通豪音響實業有限公司,0.0,40000.0,0.0,0.0
通財環保有限公司,100000.0,0.0,0.0,0.0
通達投資股份有限公司,0.0,0.0,0.0,0.0
通陽車業股份有限公司,0.0,0.0,0.0,0.0
速動設計有限公司,0.0,0.0,0.0,0.0
速易達國際開發有限公司,0.0,20000.0,0.0,0.0
速配鼎國際股份有限公司,0.0,50000.0,0.0,0.0
逢吉工業股份有限公司,500000.0,0.0,0.0,0.0
逢威股份有限公司,0.0,0.0,0.0,0.0
逢甲加油站有限公司,0.0,0.0,0.0,0.0
連乙鑄造(股)公司,0.0,0.0,0.0,0.0
連億企業有限公司,0.0,0.0,0.0,0.0
連冠國際實業股份有限公司,0.0,0.0,0.0,0.0
連友營造有限公司,0.0,0.0,0.0,0.0
連友特殊商標有限公司,0.0,0.0,0.0,0.0
連合企業股份有限公司,0.0,10000.0,0.0,0.0
連國有限公司,0.0,0.0,0.0,0.0
連大建設股份有限公司,0.0,0.0,0.0,0.0
連成砂石有限公司,0.0,0.0,0.0,0.0
連成豪企業有限公司,0.0,5000.0,0.0,0.0
連捷餐飲有限公司,0.0,100000.0,0.0,0.0
連海船舶裝卸承攬股份有限公司,50000.0,0.0,0.0,0.0
連田建設有限公司,0.0,0.0,0.0,0.0
連盈企業行,0.0,0.0,0.0,0.0
連祥環保汽車貨運公司,0.0,0.0,0.0,0.0
連結機械股份有限公司,0.0,0.0,0.0,0.0
連順企業有限公司,0.0,0.0,0.0,0.0
連騏企業有限公司,0.0,0.0,0.0,0.0
進光行股份有限公司,0.0,0.0,0.0,0.0
進典瀝青混凝土工業有限公司,0.0,0.0,0.0,0.0
進勇企業社,0.0,0.0,0.0,0.0
進吉漢藥房,0.0,0.0,0.0,12000.0
進嘉石材有限公司,0.0,10000.0,0.0,0.0
進城國際實業有限公司,0.0,0.0,0.0,0.0
進才企業有限公司,0.0,0.0,0.0,0.0
進旭有限公司,0.0,10000.0,0.0,0.0
進昌貿易股份有限公司,20000.0,0.0,0.0,0.0
進欣織線股份有限公司,0.0,0.0,0.0,0.0
進添工作所,0.0,2000.0,0.0,0.0
進渭工程有限公司,0.0,0.0,0.0,0.0
進渭工程行,0.0,20000.0,0.0,0.0
進發大理石有限公司,0.0,10000.0,0.0,0.0
進羿企業股份有限公司,0.0,20000.0,0.0,0.0
進興製麵商行,20000.0,0.0,0.0,0.0
進興起重工程有限公司,0.0,0.0,0.0,0.0
進豐晟企業股份有限公司,0.0,0.0,0.0,0.0
進豪企業有限公司,0.0,20000.0,0.0,0.0
進賜建材有限公司,0.0,0.0,0.0,0.0
逸云橙有限公司,0.0,0.0,0.0,0.0
逸品興業有限公司,0.0,0.0,0.0,0.0
逸寬股份有限公司,0.0,100000.0,0.0,0.0
逸昇股份有限公司,0.0,0.0,0.0,0.0
逸茂有限公司,0.0,0.0,0.0,0.0
逹麗建設事業股份有限公司,0.0,0.0,0.0,0.0
遊戲新幹線科技股份有限公司,0.0,0.0,0.0,0.0
遊戲達人企業有限公司,0.0,0.0,0.0,0.0
運錩鋼鐵股份有限公司,100000.0,0.0,0.0,0.0
運順企業有限公司,100000.0,0.0,0.0,0.0
運鴻環保股份有限公司,0.0,0.0,0.0,0.0
道錡工業股份有限公司,0.0,100000.0,0.0,0.0
道順工程股份有限公司,0.0,100000.0,0.0,0.0
達一實業股份有限公司,0.0,50000.0,0.0,0.0
達一廣告股份有限公司,0.0,0.0,0.0,0.0
達亞國際實業股份有限公司,0.0,180000.0,0.0,0.0
達仲科技有限公司,0.0,100000.0,0.0,0.0
達元機械有限公司,0.0,10000.0,0.0,0.0
達和航運股份有限公司,0.0,0.0,0.0,0.0
達威光電股份有限公司,915000.0,0.0,0.0,0.0
達宇國際科技股份有限公司,0.0,0.0,0.0,0.0
達宇股份有限公司,0.0,0.0,0.0,0.0
達家玻璃膠股份有限公司,0.0,1000000.0,0.0,0.0
達宸工程實業股份有限公司,0.0,200000.0,0.0,0.0
達富貿易股份有限公司,0.0,0.0,0.0,0.0
達尊泰營造工程股份有限公司,0.0,0.0,0.0,0.0
達建工業股份有限公司,0.0,100000.0,0.0,0.0
達慶機電股份有限公司,0.0,0.0,0.0,0.0
達成聚化股份有限公司,0.0,200000.0,0.0,0.0
達新工業股份有限公司,0.0,80000.0,0.0,0.0
達欣工程股份有限公司,0.0,0.0,0.0,0.0
達欣開發股份有限公司,0.0,300000.0,0.0,200000.0
達泰投資股份有限公司,1650000.0,250000.0,0.0,0.0
達洲橡膠工業有限公司,0.0,50000.0,0.0,0.0
達清企業有限公司,0.0,0.0,0.0,0.0
達清環保企業股份有限公司,200000.0,388000.0,0.0,0.0
達瑩企業股份有限公司,0.0,0.0,0.0,0.0
達盈投資股份有限公司,0.0,0.0,0.0,0.0
達程廣告股份有限公司,0.0,500000.0,0.0,0.0
達聿股份有限公司,0.0,0.0,0.0,100000.0
達茂營造股份有限公司,0.0,100000.0,0.0,0.0
達谷蘭溫泉度假村,0.0,0.0,0.0,0.0
達豐鐵材行股份有限公司,0.0,0.0,0.0,0.0
達越企業股份有限公司,0.0,50000.0,0.0,0.0
達軒有限公司,0.0,0.0,0.0,15000.0
達遠塑膠企業股份有限公司,0.0,20000.0,0.0,0.0
達邦蛋白股份有限公司,0.0,0.0,0.0,0.0
達鉞實業股份有限公司,0.0,0.0,0.0,0.0
達鎂旅行社股份有限公司,0.0,20000.0,0.0,0.0
達鑫汽車股份有限公司,0.0,22000.0,0.0,0.0
達餘工業股份有限公司,0.0,0.0,0.0,0.0
達麗建設事業股份有限公司,200000.0,1000000.0,0.0,0.0
達麗投資股份有限公司,500000.0,0.0,0.0,0.0
遠傳建設股份有限公,0.0,0.0,0.0,0.0
遠創企業有限公司,0.0,0.0,0.0,0.0
遠大輪胎有限公司,0.0,0.0,0.0,0.0
遠宏建設股份有限公司,0.0,0.0,0.0,0.0
遠拓建設有限公司,0.0,100000.0,0.0,0.0
遠揚建設股份有限公司,1000000.0,1000000.0,0.0,0.0
遠昇針織有限公司,0.0,0.0,0.0,0.0
遠東加油站企業有限公司,0.0,0.0,0.0,0.0
遠東工業皮帶股份有限公司,0.0,0.0,0.0,0.0
遠東建築經理股份有限公司,0.0,0.0,0.0,0.0
遠東建設事業股份有限公司,0.0,0.0,0.0,0.0
遠東新世紀股份有限公司,1000000.0,1000000.0,0.0,0.0
遠東機械工業股份有限公司,0.0,0.0,0.0,0.0
遠東百貨股份有限公司,1000000.0,0.0,0.0,0.0
遠東紡織股份有限公司,0.0,0.0,0.0,0.0
遠東鈦金科技股份有限公司,300000.0,0.0,0.0,0.0
遠東鐵櫃鋼鐵廠股份有限公司,0.0,0.0,0.0,0.0
遠瑩建設有限公司,200000.0,200000.0,0.0,0.0
遠百新世紀開發股份有限公司,0.0,0.0,0.0,0.0
遠盛行銷(股)公司,0.0,0.0,0.0,0.0
遠盛行銷股份有限公司,0.0,0.0,0.0,0.0
遠碩企業有限公司,0.0,0.0,0.0,0.0
遠碩營造股份有限公司,0.0,0.0,0.0,0.0
遠紡實業(股)公司,0.0,0.0,0.0,0.0
遠紡實業股份有限公司,1000000.0,0.0,0.0,0.0
遠翔建設股份有限公司,0.0,0.0,0.0,0.0
遠興化學工業股份有限公司,0.0,500000.0,0.0,0.0
遠見律師事務所,0.0,0.0,0.0,0.0
遠見投資股份有限公司,0.0,0.0,0.0,0.0
遠見營造有限公司,0.0,0.0,0.0,0.0
遠足文化事業股份有限公司,0.0,0.0,46666.0,0.0
遠通投資股份有限公司,0.0,0.0,0.0,500000.0
遠達營造有限公司,0.0,0.0,0.0,0.0
遠銀人身保險代理人股份公司,0.0,0.0,0.0,0.0
遠銀人身保險代理人股份有限公司,1000000.0,1000000.0,0.0,0.0
遠銀國際租賃股份有限公司,2000000.0,0.0,0.0,0.0
遠銀小客車租賃股份有限公司,0.0,0.0,0.0,0.0
遠銀財產保險代理人股份有限公司,1000000.0,1000000.0,0.0,0.0
遠雄國際商務中心有限公司,0.0,0.0,0.0,0.0
遠雄國際投資股份有限公司,0.0,0.0,0.0,0.0
遠雄營造股份有限公司,0.0,0.0,0.0,0.0
遠雄生醫有限公司,0.0,10000.0,0.0,0.0
遠雄自貿港投資控股股份有限公司,0.0,0.0,0.0,50000.0
遠雄航空自由貿易港區股份有限公司,0.0,0.0,0.0,0.0
遠雄開發股份有限公司,0.0,0.0,0.0,0.0
遠鼎投資股份有限公司,0.0,1000000.0,0.0,500000.0
遠鼎租賃股份有限公司,1000000.0,0.0,0.0,0.0
遠鼎股份有限公司,0.0,700000.0,0.0,0.0
邁克森飯店股份有限公司,0.0,0.0,0.0,0.0
邁達斯興業股份有限公司,0.0,200000.0,0.0,0.0
邑偉有限公司,0.0,0.0,0.0,0.0
邑峰交通企業股份有限公司,0.0,100000.0,0.0,0.0
邑晟行銷有限公司,0.0,250000.0,0.0,0.0
邑杰企業有限公司,100000.0,0.0,0.0,0.0
邑相聯合建築師事務所,0.0,0.0,0.0,0.0
邦凱有限公司,0.0,0.0,0.0,0.0
邦協發展企業有限公司,0.0,0.0,0.0,0.0
邦城工程顧問有限公司,0.0,0.0,0.0,0.0
邦城營造股份有限公司,0.0,0.0,0.0,0.0
邦成建設股份有限公司,0.0,0.0,0.0,0.0
邦旭股份有限公司,100000.0,100000.0,0.0,0.0
邦晉企業有限公司,5000.0,0.0,0.0,0.0
邦聖螺絲五金有限公司,0.0,0.0,0.0,0.0
邦貴企業管理顧問股份有限公司,0.0,0.0,0.0,0.0
邦達國際人力股份有限公司,0.0,0.0,0.0,0.0
邰偉工業股份有限公司,0.0,100000.0,0.0,0.0
邰展機械工業股份有限公司,0.0,5000.0,0.0,0.0
邱慶賢建築師事務所,0.0,0.0,0.0,0.0
邱氏鼎食品企業股份有限公司,0.0,0.0,0.0,0.0
邵氏國際貿易有限公司,0.0,0.0,0.0,0.0
郁伍企業有限公司,0.0,20000.0,0.0,0.0
郁信股份有限公司,200000.0,0.0,0.0,0.0
郁岱實業股份有限公司,0.0,0.0,0.0,0.0
郁豐營造有限公司,60000.0,0.0,0.0,0.0
郡富科技有限公司,200000.0,0.0,0.0,0.0
郡峰營造有限公司,0.0,20000.0,0.0,0.0
郡泰電子有限公司,0.0,0.0,0.0,0.0
郡礎建設股份有限公司,0.0,0.0,0.0,0.0
郡鄣興業有限公司,0.0,100000.0,0.0,0.0
郬揚廣告有限公司,100000.0,0.0,0.0,0.0
郭元益食品股份有限公司,200000.0,0.0,0.0,0.0
郭德田律師事務所,0.0,0.0,3000.0,0.0
郭秋利建築師事務所,0.0,0.0,0.0,0.0
郵政總局郵政醫院,0.0,0.0,0.0,0.0
都城實業股份有限公司,500000.0,0.0,0.0,0.0
都寶建設有限公司,0.0,40000.0,0.0,0.0
都市策略開發股份有限公司,0.0,0.0,0.0,0.0
都更旺建設股份有限公司,0.0,0.0,0.0,0.0
都林工業(股),0.0,0.0,0.0,0.0
都林工業股份有限公司,0.0,0.0,0.0,0.0
都美建設股份有限公司,0.0,0.0,100000.0,0.0
鄉土資源回收有限公司,0.0,0.0,0.0,0.0
鄉林建設事業股份有限公司,100000.0,100000.0,0.0,0.0
鄒文仁土木技師事務所,0.0,0.0,0.0,0.0
鄭必鑫企業股份有限公司,0.0,200000.0,0.0,0.0
鄭洋一律師事務所,0.0,0.0,0.0,0.0
鄭記食品,0.0,0.0,0.0,0.0
酷兒悠遊有限公司,0.0,0.0,0.0,0.0
酷爾斯媒體行銷股份有限公司,0.0,0.0,0.0,0.0
醫影股份有限公司,0.0,100000.0,0.0,0.0
醫心堂中醫診所,0.0,0.0,0.0,0.0
醫電鼎眾股份有限公司,0.0,0.0,0.0,0.0
采利汽車電機行,0.0,0.0,0.0,0.0
采和車業,0.0,0.0,0.0,0.0
采旺興業股份有限公司,500000.0,0.0,0.0,0.0
采聲企業股份有限公司,0.0,0.0,0.0,0.0
采記股份有限公司,500000.0,0.0,0.0,0.0
采鋐整合行銷股份有限公司,0.0,0.0,0.0,0.0
采風醫美股份有限公司,0.0,0.0,0.0,0.0
采風雅集國際行銷,0.0,0.0,0.0,0.0
里原企業股份有限公司,0.0,0.0,0.0,0.0
里昇礦業有限公司,0.0,0.0,0.0,0.0
里榮建設股份有限公司,12000.0,0.0,0.0,0.0
里祥礦冶科技股份有限公司,0.0,0.0,0.0,0.0
里祥礦治科技有限公司,0.0,0.0,0.0,0.0
重光化工股份有限公司,0.0,100000.0,0.0,0.0
重光花卉坊有限公司,0.0,0.0,0.0,0.0
重宙企業股份有限公司,0.0,0.0,0.0,200000.0
重維復健用品有限公司,0.0,0.0,0.0,0.0
重耘企業有限公司,0.0,0.0,0.0,0.0
金三友實業股份有限公司,0.0,0.0,0.0,0.0
金上吉塑膠股份有限公司,0.0,300000.0,0.0,0.0
金上盛工業有限公司,0.0,0.0,0.0,0.0
金亞林企業有限公司,0.0,0.0,0.0,0.0
金亞洲工業股份有限公司,30000.0,0.0,0.0,0.0
金佑股份有限公司,0.0,2500000.0,500000.0,0.0
金例貿易有限公司,0.0,0.0,0.0,50000.0
金信榮實業有限公司,0.0,0.0,0.0,0.0
金信開發建設股份有限公司,0.0,0.0,0.0,0.0
金像電子(股)公司,0.0,0.0,0.0,0.0
金像電子股份有限公司,0.0,0.0,0.0,0.0
金儀股份有限公司,0.0,0.0,0.0,0.0
金元三汽車股份公司,0.0,0.0,0.0,0.0
金元三汽車股份有限公司,0.0,50000.0,0.0,0.0
金元大建設股份有限公司,0.0,0.0,0.0,0.0
金元福包裝企業股份有限公司,0.0,0.0,0.0,0.0
金元股份有限公司,0.0,0.0,0.0,0.0
金全益有限公司,0.0,0.0,0.0,0.0
金冠偉鋁品企業有限公司,0.0,0.0,0.0,0.0
金利食安科技股份有限公司,0.0,0.0,0.0,0.0
金勝汽車材料行,0.0,0.0,0.0,0.0
金協利有限公司,0.0,0.0,0.0,0.0
金口金屬股份有限公司,0.0,0.0,0.0,0.0
金可眼鏡實業股份公司,0.0,0.0,0.0,0.0
金可眼鏡實業股份有限公司,700000.0,300000.0,0.0,0.0
金合成銀樓,0.0,0.0,0.0,0.0
金吉野電子遊戲場,0.0,0.0,0.0,0.0
金名建設有限公司,0.0,1000.0,0.0,0.0
金味村加油站有限公司,0.0,0.0,0.0,0.0
金和利股份有限公司,0.0,0.0,0.0,0.0
金和泰實業有限公司,0.0,0.0,100000.0,0.0
金喜美股份有限公司,0.0,0.0,0.0,0.0
金囋企業有限公司,0.0,0.0,0.0,0.0
金四季汽車旅館有限公司,0.0,0.0,0.0,0.0
金國豐通運有限公司,6000.0,0.0,0.0,0.0
金城保險經紀人股份有限公司,0.0,0.0,0.0,0.0
金城客棧,0.0,0.0,0.0,0.0
金大新車業有限公司,0.0,0.0,0.0,0.0
金大村股份有限公司,0.0,0.0,0.0,0.0
金大鋼鐵企業有限公司,0.0,0.0,0.0,0.0
金字興企業股份有限公司,0.0,40000.0,0.0,0.0
金宇泰建設有限公司,0.0,10000.0,0.0,0.0
金富城興業有限公司,0.0,200000.0,0.0,0.0
金寶多電腦彩券投注站,0.0,0.0,0.0,0.0
金寶科技(股)公司,0.0,0.0,0.0,0.0
金寶美銀樓,0.0,0.0,0.0,0.0
金寶電子工業股份有限公司,0.0,500000.0,0.0,0.0
金尊營造工程有限公司,0.0,0.0,0.0,0.0
金展建業股份有限公司,0.0,0.0,0.0,0.0
金山總晟鋼鐵股份有限公司,0.0,0.0,0.0,0.0
金山通運有限公司,0.0,0.0,0.0,0.0
金山鐵線股份有限公司,100000.0,0.0,0.0,0.0
金岱交通器材有限公司,0.0,0.0,0.0,0.0
金岱鋁業有限公司,0.0,30000.0,0.0,0.0
金嶺企業社,0.0,0.0,0.0,0.0
金巨實業社,0.0,0.0,0.0,0.0
金帥液化石油氣分裝(股)公司,0.0,0.0,0.0,0.0
金府貿易有限公司,0.0,0.0,0.0,0.0
金廈海運股份有限公司,2000000.0,0.0,0.0,0.0
金建企業(股)公司,0.0,0.0,0.0,0.0
金建企業股份有限公司,0.0,0.0,0.0,0.0
金建企業（股）公司,0.0,0.0,0.0,0.0
金弘承營造股份有限公司,500000.0,0.0,0.0,0.0
金弘笙實業有限公司市政分公司,0.0,0.0,0.0,0.0
金德西藥房,0.0,0.0,0.0,0.0
金德誠企業有限公司,0.0,0.0,0.0,0.0
金志綠能有限公司,0.0,40000.0,0.0,0.0
金恆豐科技有限公司,50000.0,0.0,0.0,0.0
金恆隆企業有限公司,0.0,0.0,0.0,0.0
金悅建設股份有限公司,50000.0,100000.0,0.0,0.0
金慶豐工業有限公司,0.0,0.0,0.0,0.0
金成車體工廠,0.0,0.0,0.0,0.0
金擷成精機股份有限公司,0.0,0.0,0.0,0.0
金攀工程股份有限公司,0.0,300000.0,0.0,0.0
金敏投資股份有限公司,0.0,0.0,100000.0,0.0
金旺昇車業有限公司,0.0,0.0,0.0,0.0
金旺昌企業有限公司,0.0,0.0,0.0,0.0
金旺鑿井工程行,0.0,0.0,0.0,0.0
金昌有限公司,0.0,0.0,0.0,0.0
金昌機械工廠,0.0,10000.0,0.0,0.0
金昌機車行,0.0,0.0,0.0,0.0
金昌隆企業股份有限公司,0.0,50000.0,0.0,0.0
金明漢開發有限公司,0.0,0.0,0.0,0.0
金明裝潢企業有限公司,0.0,0.0,0.0,0.0
金星窯業股份有限公司,0.0,0.0,0.0,0.0
金東鋒企業有限公司,0.0,0.0,0.0,0.0
金格有限公司,0.0,0.0,0.0,0.0
金業興實業有限公司,0.0,100000.0,0.0,0.0
金樹塑膠工業股份有限公司,0.0,0.0,0.0,0.0
金樹營造股份有限公司,0.0,0.0,0.0,0.0
金橙開發建設股份有限公司,0.0,0.0,0.0,0.0
金氏科訊股份有限公司,0.0,120000.0,0.0,0.0
金氏鋼鐵工業股份有限公司,0.0,0.0,0.0,0.0
金水天股份有限公司,0.0,0.0,0.0,0.0
金永實業股份有限公司,0.0,0.0,0.0,0.0
金永川石材,0.0,0.0,0.0,0.0
金永欽銅業有限公司,100000.0,0.0,0.0,0.0
金永豐工業有限公司,0.0,0.0,0.0,0.0
金油加油站股份有限公司,0.0,0.0,0.0,0.0
金泰佑企業有限公司,0.0,0.0,0.0,0.0
金泰祐企業有限公司,0.0,0.0,0.0,0.0
金泰銀樓,0.0,0.0,0.0,0.0
金洲海洋科技股份有限公司,0.0,200000.0,0.0,0.0
金洲海洋科技（股）公司,0.0,0.0,0.0,0.0
金浩慶有限公司,0.0,0.0,0.0,0.0
金海利香業有限公司,0.0,0.0,0.0,0.0
金源豐飲料實業有限公司,0.0,0.0,0.0,0.0
金滿億建設有限公司,0.0,0.0,0.0,0.0
金滿圓公寓大廈管理委員會,0.0,0.0,0.0,0.0
金澄建設股份有限公司,0.0,0.0,0.0,0.0
金燦興商號,0.0,10000.0,0.0,0.0
金燦興實業有限公司,0.0,10000.0,0.0,0.0
金爪機械工業股份有限公司,0.0,0.0,0.0,0.0
金獎飲水機股份有限公司,0.0,0.0,0.0,0.0
金玉成開發股份有限公司,0.0,0.0,0.0,0.0
金瑞昇鋁業有限公司,0.0,0.0,0.0,0.0
金環球旅行社股份有限公司,0.0,100000.0,0.0,0.0
金田機械股份有限公司,0.0,50000.0,0.0,0.0
金皇染料股份有限公司,0.0,0.0,0.0,0.0
金益化學工廠有限公司,0.0,0.0,0.0,0.0
金益商行,100000.0,0.0,0.0,0.0
金益鼎企業(股)公司,0.0,0.0,0.0,0.0
金益鼎企業股份有限公司,200000.0,300000.0,0.0,0.0
金盛昌國際股份有限公司,0.0,0.0,0.0,0.0
金石工程股份有限公司,0.0,0.0,150000.0,0.0
金石建設股份有限公司,0.0,0.0,0.0,0.0
金磗動力行銷股份有限公司,0.0,0.0,0.0,0.0
金磚動力行銷股份有限公司,0.0,0.0,0.0,0.0
金祥鈦實業有限公司,0.0,0.0,0.0,0.0
金福興開發股份有限公司,0.0,0.0,0.0,0.0
金穎精密工業股份有限公司,0.0,0.0,0.0,0.0
金立德實業有限公司,0.0,0.0,0.0,0.0
金統興業有限公司,0.0,300000.0,0.0,0.0
金聖奇有限公司,0.0,0.0,0.0,0.0
金聯成資源科技股份有限公司,100000.0,120000.0,0.0,0.0
金興發實業社,0.0,0.0,0.0,0.0
金良興實業(股)公司,0.0,0.0,0.0,0.0
金良興科技股份有限公司,0.0,50000.0,0.0,0.0
金良興窯業股份有限公司,10000.0,0.0,0.0,0.0
金色三麥餐飲股份有限公司,100000.0,0.0,0.0,0.0
金茂國際有限公司,0.0,0.0,0.0,0.0
金莎珠寶精品名店,0.0,0.0,0.0,0.0
金華聯遊覽車客運股份有限公司,0.0,0.0,0.0,0.0
金華興鐵工廠,0.0,0.0,0.0,0.0
金華順股份有限公司,0.0,20000.0,0.0,0.0
金萬字書店,0.0,0.0,0.0,0.0
金萬輝企業股份有限公司,0.0,0.0,0.0,0.0
金葉銀樓,0.0,0.0,0.0,0.0
金行企業有限公司,0.0,0.0,0.0,0.0
金詮營造有限公司,0.0,0.0,0.0,0.0
金誠醫療儀器有限公司,0.0,0.0,0.0,0.0
金調有限公司,0.0,0.0,0.0,0.0
金豊營造有限公司,0.0,0.0,0.0,0.0
金豐保險經紀人股份有限公司,100000.0,0.0,0.0,0.0
金豐機器工業股份有限公司,0.0,0.0,0.0,0.0
金豐營造有限公司,0.0,0.0,0.0,0.0
金豐盛工具股份有限公司,0.0,100000.0,0.0,0.0
金豐禾企業股份有限公司,200000.0,0.0,0.0,0.0
金豐證券(股),0.0,0.0,0.0,0.0
金豐通運股份有限公司,0.0,0.0,0.0,0.0
金象山資源科技有限公司,0.0,0.0,0.0,0.0
金豪酒企業社,0.0,0.0,0.0,0.0
金財記銀樓,0.0,0.0,0.0,0.0
金貿易有限公司,0.0,0.0,0.0,0.0
金連揚企業有限公司,0.0,10000.0,0.0,0.0
金達通運有限公司,0.0,0.0,0.0,0.0
金都精緻溫泉飯店股份有限公司,0.0,100000.0,0.0,0.0
金都美術廣告有限公司,0.0,0.0,0.0,0.0
金都花園餐廳有限公司,0.0,0.0,0.0,0.0
金金國際事業有限公司,0.0,0.0,0.0,0.0
金鈴鹿股份有限公司,0.0,0.0,0.0,0.0
金鋐金屬工程有限公司,0.0,500000.0,0.0,0.0
金鍛工美股份有限公司,0.0,0.0,0.0,0.0
金鎧鋁業股份有限公司,0.0,0.0,0.0,0.0
金鎮生活館,0.0,0.0,0.0,0.0
金鑫投資股份有限公司,0.0,0.0,0.0,0.0
金長益電器有限公司,0.0,0.0,0.0,0.0
金長鈺股份有限公司,0.0,10000.0,0.0,0.0
金門鴻運股份有限公司,0.0,50000.0,0.0,0.0
金陽機電工程有限公司,0.0,0.0,0.0,0.0
金雅鈦金屬有限公司,0.0,0.0,0.0,0.0
金集發實業有限公司,0.0,0.0,0.0,0.0
金震興農機廠有限公司,0.0,0.0,0.0,0.0
金革科技(股)公司,0.0,0.0,0.0,0.0
金革科技股份有限公司,0.0,0.0,0.0,0.0
金順億開發股份有限公司,0.0,0.0,0.0,0.0
金順興工程股份有限公司,0.0,0.0,0.0,0.0
金頌企業股份有限公司,0.0,0.0,0.0,0.0
